,Unnamed: 0,Rooms_Available,Total_Rooms,Price_per_Bed,Baths,Pet_Friendly,Square_Footage,Furnished,Parking_Included,Distance_to_Uni_km,Walk_Score,Transit_Score,Lease_Term_Months,Noise_Level,Internet_Available,Pet_Friendly_int,Furnished_int,Parking_Included_int,Internet_Available_int,Room_Density,Sqft_per_Room,Bathroom_Ratio,Available_Room_Pct,Room_Size_Variation,Occupancy_Rate,Bathroom_Accessibility,Total_Space_per_Bath,Room_Size_Score,Compactness_Index,Is_Studio,Is_High_Density,Luxury_Bath,Is_Overcrowded,Has_Extra_Bath,Is_Spacious,Is_Balanced,Is_New_Renovated,Is_Shared_Setup,Is_Luxury_Setup,Walk_Time,Bike_Time,Within_0.5km,Within_1km,Within_2km,Within_3km,Within_5km,Accessibility_Gap,Walk_Transit_Ratio,Accessibility_Score,Short_Lease_Flag,Long_Lease_Flag,Academic_Year_Lease,Amenity_Score,Missing_Amenities,Premium_Amenity_Count,Furnished_X_Parking,Furnished_X_Internet,Furnished_X_Pet,Parking_X_Internet,Parking_X_Pet,Internet_X_Pet,Has_1_Amenities,Has_2_Amenities,Has_3_Amenities,Has_4_Amenities,Luxury_Bath_Low_Amenities,High_Amenity_Small_Space,Low_Amenity_Large_Space,High_Density_Small,Low_Density_Large,Overcrowded_Flag,High_Amenity_Remote,Outlier_Rooms_Available,Extreme_Rooms_Available,Outlier_Total_Rooms,Extreme_Total_Rooms,Outlier_Price_per_Bed,Extreme_Price_per_Bed,Outlier_Baths,Extreme_Baths,Outlier_Square_Footage,Extreme_Square_Footage,Outlier_Distance_to_Uni_km,Extreme_Distance_to_Uni_km,Outlier_Walk_Score,Extreme_Walk_Score,Outlier_Transit_Score,Extreme_Transit_Score,Gender_Male Only,Sqft_Tier_large,Sqft_Tier_medium,Sqft_Tier_micro,Sqft_Tier_small,Sqft_Tier_spacious,Room_Tier_2bed,Room_Tier_3bed,Room_Tier_4+bed,Room_Tier_studio,Bath_Tier_1.5,Bath_Tier_2,Bath_Tier_3+,Uni_Proximity_commute,Uni_Proximity_on_campus,Uni_Proximity_transit,Uni_Proximity_walkable,Walk_Score_Tier_below_avg,Walk_Score_Tier_excellent,Walk_Score_Tier_good,Walk_Score_Tier_poor,Transit_Score_Tier_below_avg,Transit_Score_Tier_excellent,Transit_Score_Tier_good,Transit_Score_Tier_poor,Lease_Term_Tier_4-6,Lease_Term_Tier_7-9,Price
2966,2966,1,4,730.0,1,0,427,1,1,2.49,84,67,8,20.0,0,0,1,1,0,0.0093457943925233,104.14634146341464,0.2439024390243902,0.2493765586034912,106.75,0.7506234413965087,0.427,388.1818181818181,3.764744914215442,0.0373831775700934,0,0,0,1,0,0,0,0,1,0,37.35,12.45,0,0,0,1,1,17,1.2352941176470589,77.2,0,0,1,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.1562175408381111,0,0.025845162830853,0,0.2196564872355559,0,0.9259686897662542,0,0.3136909014398483,0,1.0610511206408302,0,0.1299009563876701,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,730.0
2967,2967,1,4,414.0,1,0,804,1,1,1.21,62,81,4,20.0,1,0,1,1,1,0.0049689440993788,196.09756097560975,0.2439024390243902,0.2493765586034912,201.0,0.7506234413965087,0.804,730.9090909090909,4.157254048588547,0.0198757763975155,0,0,0,0,0,0,0,0,1,0,18.15,6.05,0,0,1,1,1,19,0.7560975609756098,69.6,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.1562175408381111,0,0.0994267739163886,0,0.2196564872355559,0,0.7246883575309513,0,0.8901574433855839,0,0.1598874563819358,0,0.7456952831055333,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,414.0
2968,2968,2,3,287.5,1,0,553,0,0,3.93,37,69,8,20.0,1,0,0,0,1,0.0054151624548736,178.38709677419354,0.3225806451612903,0.6644518272425249,92.16666666666669,0.335548172757475,0.553,502.7272727272727,4.556871083024594,0.0162454873646209,0,0,0,1,0,0,0,0,1,0,58.95,19.65,0,0,0,0,1,32,0.5285714285714286,49.8,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5267882839871795,0,0.6952704767874257,0,0.1288827036705667,0,0.2196564872355559,0,0.3742902071151988,0,1.6680202893684597,0,1.5473176575441705,0,0.0048157793172125,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,575.0
2969,2969,2,3,211.5,1,1,588,1,1,1.34,46,88,4,20.0,1,1,1,1,1,0.0050933786078098,189.6774193548387,0.3225806451612903,0.6644518272425249,98.0,0.335548172757475,0.588,534.5454545454545,4.60106191191523,0.0152801358234295,0,0,0,1,0,0,0,0,1,0,20.1,6.7,0,0,1,1,1,42,0.5168539325842697,62.8,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.5267882839871795,0,0.6952704767874257,0,0.1465795468430373,0,0.2196564872355559,0,0.2210461841565723,0,0.7678915958642508,0,1.047842785125766,0,1.1834934028521351,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,423.0
2970,2970,1,1,700.0,1,1,639,1,1,3.33,65,76,8,30.39,1,1,1,1,1,0.0015625,580.9090909090909,0.9090909090909092,0.99009900990099,639.0,0.0099009900990099,0.639,580.9090909090909,9.321928094887362,0.0015625,0,0,1,0,0,1,0,1,0,0,49.95,16.65,0,0,0,0,1,11,0.8441558441558441,69.4,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.0328307588199861,0,0.2196564872355559,0,0.0022522492974263,0,1.103716377731538,0,0.0066041677575322,0,0.4329823404293892,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,700.0
2971,2971,1,1,411.0,1,1,512,1,0,3.93,37,32,12,21.69,1,1,1,0,1,0.0019493177387914,465.45454545454544,0.9090909090909092,0.99009900990099,512.0,0.0099009900990099,0.512,465.45454545454544,9.002815015607053,0.0019493177387914,0,0,1,0,0,1,0,1,0,0,58.95,19.65,0,0,0,0,1,5,1.121212121212121,35.0,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,1.773376348686055,0,0.1001253335153019,0,0.2196564872355559,0,0.5538046340095899,0,1.6680202893684597,0,1.5473176575441705,0,2.318891555120679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,411.0
2972,2972,1,3,1470.0,1,0,561,1,0,3.25,68,70,12,35.62,1,0,1,0,1,0.0053380782918149,180.96774193548387,0.3225806451612903,0.3322259136212624,187.0,0.6677740863787376,0.561,510.0,4.567213160110463,0.0160142348754448,0,0,0,1,0,0,0,0,1,0,48.75,16.25,0,0,0,0,1,2,0.9577464788732394,68.8,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.6952704767874257,0,0.1464662049010976,0,0.2196564872355559,0,0.3392630018675128,0,1.0284758561799483,0,0.1730957918970003,0,0.0577268092180163,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1470.0
2973,2973,1,3,413.0,1,1,679,0,1,2.85,58,90,12,21.79,1,1,0,1,1,0.0044117647058823,219.03225806451613,0.3225806451612903,0.3322259136212624,226.33333333333331,0.6677740863787376,0.679,617.2727272727273,4.70469546806885,0.013235294117647,0,0,0,0,0,0,0,0,1,0,42.75,14.25,0,0,0,1,1,32,0.6373626373626373,70.8,0,0,0,3,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.6952704767874257,0,0.0996596271160264,0,0.2196564872355559,0,0.1773882755358566,0,0.6522732484220011,0,0.3818762885678933,0,1.3085785799225929,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,413.0
2974,2974,1,4,1170.0,1,0,1215,1,1,3.14,55,70,12,35.17,1,0,1,1,1,0.0032894736842105,296.3414634146342,0.2439024390243902,0.2493765586034912,303.75,0.7506234413965087,1.215,1104.5454545454545,4.413542148875509,0.0131578947368421,0,0,0,0,0,0,0,1,1,0,47.1,15.7,0,0,0,0,1,15,0.7746478873239436,61.0,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.4258125912156768,0,0.1562175408381111,0,0.0766102450097662,0,0.2196564872355559,0,2.5242110271308227,0,0.925020139046513,0,0.5483679127073615,0,0.0577268092180163,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0
2975,2975,1,4,814.0,1,0,1208,1,1,2.68,34,61,12,20.0,1,0,1,1,1,0.0033085194375516,294.63414634146346,0.2439024390243902,0.2493765586034912,302.0,0.7506234413965087,1.208,1098.181818181818,4.409955050630391,0.0132340777502067,0,0,0,0,0,0,0,1,1,0,40.2,13.4,0,0,0,1,1,27,0.5483870967741935,44.8,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0.4258125912156768,0,0.1562175408381111,0,0.0062854940612802,0,0.2196564872355559,0,2.493562222539097,0,0.4923871401248734,0,1.7138092816836383,0,0.5051564875990431,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0
2976,2976,2,5,450.5,2,0,523,1,1,1.22,68,60,4,20.0,1,0,1,1,1,0.0095419847328244,102.54901960784316,0.3921568627450981,0.3992015968063872,52.3,0.6007984031936128,1.046,249.04761904761904,3.494605047081841,0.0477099236641221,0,0,0,1,0,0,0,0,0,0,18.3,6.1,0,0,1,1,1,8,1.1147540983606556,64.8,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.5267882839871795,0,0.3828353951112034,0,0.09092763212961,0,1.7207718452340204,0,0.5056422267940216,0,0.8807523781916352,0,0.1730957918970003,0,0.567699076134272,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,901.0
2977,2977,2,5,212.5,1,1,607,1,0,1.26,27,84,12,26.54,1,1,1,0,1,0.0082236842105263,119.01960784313728,0.196078431372549,0.3992015968063872,60.7,0.6007984031936128,0.607,551.8181818181818,3.577586719677205,0.0411184210526315,0,0,0,1,0,0,0,0,1,0,18.9,6.3,0,0,1,1,1,57,0.3176470588235294,49.8,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.5267882839871795,0,0.3828353951112034,0,0.1463466936433995,0,0.2196564872355559,0,0.1378565716933179,0,0.8431321174158404,0,2.102289738009064,0,0.9333230487112198,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,425.0
2978,2978,1,5,500.0,1,0,637,1,0,0.95,56,85,4,26.31,1,0,1,0,1,0.0078369905956112,124.90196078431372,0.196078431372549,0.1996007984031936,127.4,0.8003992015968064,0.637,579.090909090909,3.604467225797468,0.0391849529780564,0,0,0,1,0,0,0,0,1,0,14.25,4.75,0,1,1,1,1,29,0.6511627906976745,67.6,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0794013987475403,0,0.2196564872355559,0,0.0065045520144951,0,1.1346891384282498,0,0.4928707046608721,0,0.9958656372464486,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,500.0
2979,2979,1,5,415.0,1,0,509,1,0,2.36,40,84,8,22.26,1,0,1,0,1,0.0098039215686274,99.80392156862746,0.196078431372549,0.1996007984031936,101.8,0.8003992015968064,0.509,462.7272727272727,3.479490876308496,0.0490196078431372,0,0,0,1,0,0,0,0,1,0,35.4,11.8,0,0,0,1,1,44,0.4705882352941176,57.6,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0991939207167508,0,0.2196564872355559,0,0.5669398359774722,0,0.1914250539185151,0,1.380826033404702,0,0.9333230487112198,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,415.0
2980,2980,1,3,900.0,1,0,586,1,1,2.65,72,54,8,24.45,1,0,1,1,1,0.0051107325383304,189.03225806451613,0.3225806451612903,0.3322259136212624,195.33333333333331,0.6677740863787376,0.586,532.7272727272726,4.598608346555026,0.0153321976149914,0,0,0,1,0,0,0,0,1,0,39.75,13.25,0,0,0,1,1,18,1.309090909090909,64.8,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,0.6952704767874257,0,0.013739881107568,0,0.2196564872355559,0,0.2298029854684938,0,0.464171944543027,0,0.3950846240829578,0,0.9429546073456448,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900.0
2981,2981,1,3,413.0,1,0,416,1,1,2.38,39,92,12,31.75,1,0,1,1,1,0.0071942446043165,134.19354838709677,0.3225806451612903,0.3322259136212624,138.66666666666666,0.6677740863787376,0.416,378.1818181818181,4.351951786722332,0.0215827338129496,0,0,0,1,0,0,0,0,1,0,35.7,11.9,0,0,0,1,1,53,0.4193548387096774,60.2,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,0.6952704767874257,0,0.0996596271160264,0,0.2196564872355559,0,0.9741310969818228,0,0.2102351843064125,0,1.4363232414511915,0,1.4336637569930504,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,413.0
2982,2982,1,4,850.0,1,0,1035,0,0,0.63,37,82,12,34.86,1,0,0,0,1,0.0038610038610038,252.43902439024396,0.2439024390243902,0.2493765586034912,258.75,0.7506234413965087,1.035,940.9090909090908,4.314004516221883,0.0154440154440154,0,0,0,0,0,0,0,0,1,0,9.45,3.15,0,1,1,1,1,45,0.4457831325301205,55.0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.4258125912156768,0,0.1562175408381111,0,0.0020972211256795,0,0.2196564872355559,0,1.7360989090578862,0,1.4356512246346078,0,1.5473176575441705,0,0.8082378716407622,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,850.0
2983,2983,1,4,414.0,1,0,370,0,1,0.71,41,57,8,20.0,1,0,0,1,1,0.0107816711590296,90.2439024390244,0.2439024390243902,0.2493765586034912,92.5,0.7506234413965087,0.37,336.3636363636363,3.6759430214116313,0.0431266846361186,0,0,0,1,0,0,0,0,1,0,10.65,3.55,0,1,1,1,1,16,0.7068965517241379,47.4,0,0,1,2,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.1562175408381111,0,0.0994267739163886,0,0.2196564872355559,0,1.1755375271560176,0,1.3604107030830184,0,1.3253288253582127,0,0.7553268417399583,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,414.0
2984,2984,1,4,900.0,1,1,744,1,1,3.46,80,70,8,20.0,1,1,1,1,1,0.0053691275167785,181.46341463414635,0.2439024390243902,0.2493765586034912,186.0,0.7506234413965087,0.744,676.3636363636363,4.109126650544433,0.021476510067114,0,0,0,1,0,0,0,0,1,0,51.9,17.3,0,0,0,0,1,10,1.1267605633802815,76.0,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.4258125912156768,0,0.1562175408381111,0,0.013739881107568,0,0.2196564872355559,0,0.4619843181733059,0,1.225982225252871,0,0.8390622884548729,0,0.0577268092180163,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900.0
2985,2985,1,4,414.0,1,0,529,1,1,0.46,77,66,8,23.56,1,0,1,1,1,0.0075471698113207,129.02439024390245,0.2439024390243902,0.2493765586034912,132.25,0.7506234413965087,0.529,480.9090909090909,3.897557624362857,0.030188679245283,0,0,0,1,0,0,0,0,1,0,6.9,2.3000000000000003,1,1,1,1,1,11,1.1492537313432836,72.6,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,0.1562175408381111,0,0.0994267739163886,0,0.2196564872355559,0,0.479371822858257,0,1.5955373329317355,0,0.6725706643154047,0,0.1924435449228989,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,414.0
2986,2986,1,5,850.0,1,1,604,1,1,0.46,33,56,4,21.01,1,1,1,1,1,0.0082644628099173,118.4313725490196,0.196078431372549,0.1996007984031936,120.8,0.8003992015968064,0.604,549.090909090909,3.5748260679154726,0.0413223140495867,0,0,0,1,0,0,0,0,1,0,6.9,2.3000000000000003,1,1,1,1,1,23,0.5789473684210527,42.2,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0020972211256795,0,0.2196564872355559,0,0.1509917736612002,0,1.5955373329317355,0,1.7693064897301276,0,0.8178694302751872,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,850.0
2987,2987,1,5,415.0,1,0,535,1,1,1.11,78,61,12,21.74,1,0,1,1,1,0.0093283582089552,104.90196078431372,0.196078431372549,0.1996007984031936,107.0,0.8003992015968064,0.535,486.3636363636363,3.507242053967322,0.0466417910447761,0,0,0,1,0,0,0,0,1,0,16.650000000000002,5.550000000000001,0,0,1,1,1,17,1.2580645161290325,71.2,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0991939207167508,0,0.2196564872355559,0,0.4531014189224924,0,0.9842080953250708,0,0.7280678723618941,0,0.5051564875990431,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.0
2988,2988,1,5,975.0,1,1,414,1,1,1.88,46,90,12,23.07,1,1,1,1,1,0.0120481927710843,81.1764705882353,0.196078431372549,0.1996007984031936,82.8,0.8003992015968064,0.414,376.3636363636363,3.3644463019513804,0.0602409638554216,0,0,0,1,0,0,0,0,1,0,28.2,9.4,0,0,1,1,1,44,0.5054945054945055,63.6,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0312038710804009,0,0.2196564872355559,0,0.982887898293744,0,0.2600180753910219,0,1.047842785125766,0,1.3085785799225929,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,975.0
2989,2989,1,5,415.0,1,1,648,1,1,2.06,81,43,4,27.93,1,1,1,1,1,0.0077041602465331,127.05882352941175,0.196078431372549,0.1996007984031936,129.6,0.8003992015968064,0.648,589.090909090909,3.614007810710165,0.0385208012326656,0,0,0,1,0,0,0,0,1,0,30.9,10.3,0,0,0,1,1,38,1.8409090909090908,65.8,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0991939207167508,0,0.2196564872355559,0,0.0416578552010731,0,0.0907269018999453,0,0.8945594965013621,0,1.630923081233162,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,415.0
2990,2990,4,5,137.5,1,0,487,1,1,0.95,50,55,12,21.26,1,0,1,1,1,0.0102459016393442,95.49019607843138,0.196078431372549,0.7984031936127745,24.35,0.2015968063872255,0.487,442.7272727272727,3.454880809710539,0.0512295081967213,0,0,0,1,0,0,0,0,1,0,14.25,4.75,0,1,1,1,1,5,0.8928571428571429,52.0,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2.431990034392892,0,0.3828353951112034,0,0.1638106836162323,0,0.2196564872355559,0,0.6632646504086088,0,1.1346891384282498,0,0.8258539529398083,0,0.880412018810416,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0
2991,2991,4,5,111.25,1,0,641,1,0,3.19,91,62,12,32.55,1,0,1,0,1,0.0077881619937694,125.68627450980394,0.196078431372549,0.7984031936127745,32.05,0.2015968063872255,0.641,582.7272727272726,3.607955428568269,0.0389408099688473,0,0,0,1,0,0,0,0,1,0,47.85,15.95,0,0,0,0,1,29,1.4444444444444444,79.4,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.431990034392892,0,0.3828353951112034,0,0.1699230801067238,0,0.2196564872355559,0,0.0110090506093478,0,0.9720454650162564,0,1.4495315769662558,0,0.4426138990638142,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0
2992,2992,2,2,475.0,2,0,547,1,1,2.19,71,82,4,20.0,1,0,1,1,1,0.0036496350364963,260.4761904761905,0.9523809523809524,0.9950248756218908,136.75,0.0049751243781093,1.094,260.4761904761905,5.740219140087499,0.0072992700729927,0,0,1,0,0,0,1,0,0,0,32.85,10.95,0,0,0,1,1,11,0.8554216867469879,75.4,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.0852227287384846,0,1.7207718452340204,0,0.4005606110509633,0,0.0315389456213874,0,0.3395874160364684,0,0.8082378716407622,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,950.0
2993,2993,2,2,211.0,1,1,455,0,0,3.96,48,85,4,25.54,1,1,0,0,1,0.0043859649122807,216.66666666666663,0.4761904761904761,0.9950248756218908,113.75,0.0049751243781093,0.455,413.6363636363636,5.572933119960748,0.0087719298245614,0,0,0,0,0,0,1,0,0,0,59.4,19.8,0,0,0,0,1,37,0.5581395348837209,62.8,0,0,0,2,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.1466959734428562,0,0.2196564872355559,0,0.8033734713993531,0,1.6962354849503052,0,0.9368483690327872,0,0.9958656372464486,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,422.0
2994,2994,1,5,107575.0,1,0,790,1,0,3.53,82,60,12,35.93,1,0,1,0,1,0.0063211125158027,154.90196078431373,0.196078431372549,0.1996007984031936,158.0,0.8003992015968064,0.79,718.1818181818181,3.7244385099539703,0.0316055625790139,0,0,0,1,0,0,0,0,1,0,52.95,17.65,0,0,0,0,1,22,1.3442622950819672,73.19999999999999,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,24.8533549524668,1,0.2196564872355559,0,0.6633907483475007,0,1.2918176816105116,0,0.9500567045478516,0,0.567699076134272,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107575.0
2995,2995,1,5,815.0,1,1,589,1,1,0.55,24,89,4,20.0,1,1,1,1,1,0.0084745762711864,115.49019607843138,0.196078431372549,0.1996007984031936,117.8,0.8003992015968064,0.589,535.4545454545454,3.560814186542861,0.0423728813559322,0,0,0,1,0,0,0,0,1,0,8.25,2.75,0,1,1,1,1,65,0.2666666666666666,50.0,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4258125912156768,0,0.3828353951112034,0,0.0060526408616424,0,0.2196564872355559,0,0.2166677835006115,0,1.5108917461861973,0,2.268781362148532,0,1.246035991387364,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,815.0
