,Rooms_Available,Total_Rooms,Price_per_Bed,Baths,Pet_Friendly,Square_Footage,Furnished,Parking_Included,Distance_to_Uni_km,Walk_Score,Transit_Score,Lease_Term_Months,Noise_Level,Internet_Available,Pet_Friendly_int,Furnished_int,Parking_Included_int,Internet_Available_int,Room_Density,Sqft_per_Room,Bathroom_Ratio,Available_Room_Pct,Room_Size_Variation,Occupancy_Rate,Bathroom_Accessibility,Total_Space_per_Bath,Room_Size_Score,Compactness_Index,Is_Studio,Is_High_Density,Luxury_Bath,Is_Overcrowded,Has_Extra_Bath,Is_Spacious,Is_Balanced,Is_New_Renovated,Is_Shared_Setup,Is_Luxury_Setup,Walk_Time,Bike_Time,Within_0.5km,Within_1km,Within_2km,Within_3km,Within_5km,Accessibility_Gap,Walk_Transit_Ratio,Accessibility_Score,Short_Lease_Flag,Long_Lease_Flag,Academic_Year_Lease,Amenity_Score,Missing_Amenities,Premium_Amenity_Count,Furnished_X_Parking,Furnished_X_Internet,Furnished_X_Pet,Parking_X_Internet,Parking_X_Pet,Internet_X_Pet,Has_1_Amenities,Has_2_Amenities,Has_3_Amenities,Has_4_Amenities,Luxury_Bath_Low_Amenities,High_Amenity_Small_Space,Low_Amenity_Large_Space,High_Density_Small,Low_Density_Large,Overcrowded_Flag,High_Amenity_Remote,Outlier_Rooms_Available,Extreme_Rooms_Available,Outlier_Total_Rooms,Extreme_Total_Rooms,Outlier_Price_per_Bed,Extreme_Price_per_Bed,Outlier_Baths,Extreme_Baths,Outlier_Square_Footage,Extreme_Square_Footage,Outlier_Distance_to_Uni_km,Extreme_Distance_to_Uni_km,Outlier_Walk_Score,Extreme_Walk_Score,Outlier_Transit_Score,Extreme_Transit_Score,Gender_Male Only,Sqft_Tier_large,Sqft_Tier_medium,Sqft_Tier_micro,Sqft_Tier_small,Sqft_Tier_spacious,Room_Tier_2bed,Room_Tier_3bed,Room_Tier_4+bed,Room_Tier_studio,Bath_Tier_1.5,Bath_Tier_2,Bath_Tier_3+,Uni_Proximity_commute,Uni_Proximity_on_campus,Uni_Proximity_transit,Uni_Proximity_walkable,Walk_Score_Tier_below_avg,Walk_Score_Tier_excellent,Walk_Score_Tier_good,Walk_Score_Tier_poor,Transit_Score_Tier_below_avg,Transit_Score_Tier_excellent,Transit_Score_Tier_good,Transit_Score_Tier_poor,Lease_Term_Tier_4-6,Lease_Term_Tier_7-9
3079,2,3,597.5,2,1,452,1,0,2.03,75,87,12,20.0,1,1,1,0,1,0.006622516556291391,145.80645161290323,0.6451612903225806,0.6644518272425249,75.33333333333333,0.33554817275747506,0.904,215.23809523809524,4.411683620023118,0.019867549668874173,0,0,1,1,0,0,1,0,0,0,30.449999999999996,10.149999999999999,0,0,0,1,1,12,0.8522727272727273,79.80000000000001,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.5267882839871795,0,0.6952704767874257,0,0.056698211782857666,0,1.7207718452340204,0,0.8165086733672353,0,0.11894209748179166,0,0.5615762482224259,0,1.1209508143169062,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3080,2,3,211.5,1,0,544,1,0,0.44,28,83,12,20.9,1,0,1,0,1,0.005504587155963303,175.48387096774192,0.3225806451612903,0.6644518272425249,90.66666666666667,0.33554817275747506,0.544,494.5454545454545,4.545056209832144,0.01651376146788991,0,0,0,1,0,0,0,0,1,0,6.6,2.2,1,1,1,1,1,55,0.3333333333333333,50.0,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5267882839871795,0,0.6952704767874257,0,0.1465795468430373,0,0.21965648723555597,0,0.41369581301884567,0,1.6143474633196329,0,2.0467925299625747,0,0.870780460175991,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3081,2,5,350.0,1,0,501,1,0,1.35,50,93,8,42.08,1,0,1,0,1,0.0099601593625498,98.23529411764707,0.19607843137254904,0.3992015968063872,50.1,0.6007984031936128,0.501,455.45454545454544,3.470666809072812,0.049800796812749,0,0,0,1,0,0,0,0,1,0,20.25,6.75,0,0,1,1,1,43,0.5319148936170213,67.2,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5267882839871795,0,0.3828353951112034,0,0.11432937869320602,0,0.21965648723555597,0,0.6019670412251582,0,0.7584865306703021,0,0.8258539529398083,0,1.4962063455282792,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3082,2,5,212.5,1,0,584,1,0,3.68,50,52,12,38.85,1,0,1,0,1,0.008547008547008548,114.50980392156863,0.19607843137254904,0.3992015968063872,58.4,0.6007984031936128,0.584,530.9090909090909,3.5560642801999216,0.042735042735042736,0,0,0,1,0,0,0,0,1,0,55.2,18.400000000000002,0,0,0,0,1,2,0.9433962264150944,50.8,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5267882839871795,0,0.3828353951112034,0,0.14634669364339953,0,0.21965648723555597,0,0.23855978678041534,0,1.4328936595197421,0,0.8258539529398083,0,1.0680397844161025,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,2,5,399.5,1,0,733,1,0,3.09,92,71,4,20.0,0,0,1,0,0,0.006811989100817439,143.72549019607845,0.19607843137254904,0.3992015968063872,73.3,0.6007984031936128,0.733,666.3636363636363,3.682698008264109,0.0340599455040872,0,0,0,1,0,0,0,0,1,0,46.349999999999994,15.45,0,0,0,0,1,21,1.2777777777777777,83.6,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5267882839871795,0,0.3828353951112034,0,0.10280314531113634,0,0.21965648723555597,0,0.4138219109577375,0,0.8779948130767693,0,1.5050287850127453,0,0.12026939775324513,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3084,2,5,212.5,1,1,1133,1,1,3.98,93,86,12,20.0,1,1,1,1,1,0.004409171075837742,222.15686274509807,0.19607843137254904,0.3992015968063872,113.3,0.6007984031936128,1.133,1030.0,3.925474710798067,0.02204585537918871,0,0,0,0,0,0,0,0,1,0,59.7,19.9,0,0,0,0,1,7,1.0689655172413792,90.19999999999999,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.5267882839871795,0,0.3828353951112034,0,0.14634669364339953,0,0.21965648723555597,0,2.1651821733420404,0,1.7150456153382025,0,1.5605259930592346,0,1.0584082257816774,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3085,1,6,670.0,1,0,565,1,0,3.52,89,70,12,20.0,1,0,1,0,1,0.01060070671378092,92.62295081967214,0.1639344262295082,0.1663893510815308,94.16666666666667,0.8336106489184691,0.565,513.6363636363636,3.257392989743334,0.0636042402826855,0,0,0,1,0,0,0,0,1,0,52.8,17.6,0,0,0,0,1,19,1.2535211267605635,81.4,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.921888331060518,0,0.03981635480911926,0,0.21965648723555597,0,0.32174939924366974,0,1.282412616416563,0,1.3385371608732772,0,0.05772680921801632,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3086,1,6,816.0,1,0,1148,1,1,2.09,85,65,8,21.54,0,0,1,1,0,0.005221932114882507,188.19672131147541,0.1639344262295082,0.1663893510815308,191.33333333333334,0.8336106489184691,1.148,1043.6363636363635,3.621260355350792,0.031331592689295036,0,0,0,1,0,0,0,0,1,0,31.349999999999998,10.45,0,0,0,1,1,20,1.2878787878787878,77.0,0,0,1,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.42581259121567683,0,0.921888331060518,0,0.005819787662004685,0,0.21965648723555597,0,2.230858183181452,0,0.06251170631809948,0,1.1165483286873197,0,0.2549861334581278,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3087,4,4,290.0,1,0,607,1,1,1.31,76,92,8,39.5,1,0,1,1,1,0.006578947368421052,148.0487804878049,0.24390243902439027,0.9975062344139651,37.9375,0.0024937655860348684,0.607,551.8181818181818,3.982865590802116,0.02631578947368421,0,0,0,1,0,0,0,0,1,0,19.650000000000002,6.550000000000001,0,0,1,1,1,16,0.8172043010752689,82.4,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2.431990034392892,0,0.15621754083811115,0,0.12830057067147227,0,0.21965648723555597,0,0.13785657169331791,0,0.796106791446097,0,0.6170734562689153,0,1.4336637569930504,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3088,4,4,111.0,1,0,370,1,0,0.81,53,35,12,20.0,1,0,1,0,1,0.01078167115902965,90.2439024390244,0.24390243902439027,0.9975062344139651,23.125,0.0024937655860348684,0.37,336.3636363636363,3.6759430214116313,0.0431266846361186,0,0,0,1,0,0,0,0,1,0,12.15,4.050000000000001,0,1,1,1,1,18,1.4722222222222223,45.8,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.431990034392892,0,0.15621754083811115,0,0.1699812934066333,0,0.21965648723555597,0,1.1755375271560176,0,1.2663600511435313,0,0.6593623288003403,0,2.1312637895149926,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3089,1,5,970.0,1,0,536,1,1,2.82,91,60,12,28.72,1,0,1,1,1,0.00931098696461825,105.09803921568628,0.19607843137254904,0.1996007984031936,107.2,0.8003992015968064,0.536,487.27272727272725,3.508282335026289,0.04655493482309125,0,0,0,1,0,0,0,0,1,0,42.3,14.1,0,0,0,1,1,31,1.4918032786885247,78.6,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.03003960508221206,0,0.21965648723555597,0,0.4487230182665317,0,0.6240580528401547,0,1.4495315769662558,0,0.567699076134272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,1,5,415.0,1,0,714,1,1,0.96,90,51,8,38.59,1,0,1,1,1,0.006993006993006993,140.0,0.19607843137254904,0.1996007984031936,142.8,0.8003992015968064,0.714,649.090909090909,3.668060727774777,0.03496503496503497,0,0,0,1,0,0,0,0,1,0,14.399999999999999,4.8,0,1,1,1,1,39,1.7307692307692308,74.4,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.09919392071675089,0,0.21965648723555597,0,0.3306322984944831,0,1.125284073234301,0,1.3940343689197665,0,1.1305823729513313,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3091,3,5,241.66666666666663,1,0,530,1,0,0.68,27,79,12,20.0,1,0,1,0,1,0.009416195856873822,103.92156862745098,0.19607843137254904,0.5988023952095809,35.333333333333336,0.4011976047904191,0.53,481.81818181818176,3.5020113631353094,0.047080979284369114,0,0,0,1,0,0,0,0,1,0,10.200000000000001,3.4000000000000004,0,1,1,1,1,52,0.3375,47.8,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.4793891591900357,0,0.3828353951112034,0,0.13955514198729788,0,0.21965648723555597,0,0.47499342220229623,0,1.388625898664864,0,2.102289738009064,0,0.6206101060350757,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
3092,3,5,145.0,1,0,576,1,1,2.03,76,55,8,20.38,1,0,1,1,1,0.008665511265164644,112.94117647058825,0.19607843137254904,0.5988023952095809,38.4,0.4011976047904191,0.576,523.6363636363636,3.5483793308748375,0.043327556325823226,0,0,0,1,0,0,0,0,1,0,30.449999999999996,10.149999999999999,0,0,0,1,1,21,1.3571428571428572,67.6,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1.4793891591900357,0,0.3828353951112034,0,0.1620642846189491,0,0.21965648723555597,0,0.27358699202810144,0,0.11894209748179166,0,0.6170734562689153,0,0.880412018810416,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3093,1,4,700.0,1,0,356,1,1,0.61,69,73,12,26.77,0,0,1,1,0,0.011204481792717087,86.82926829268294,0.24390243902439027,0.24937655860349128,89.0,0.7506234413965087,0.356,323.6363636363636,3.652042577330741,0.04481792717086835,0,0,0,1,0,0,0,0,1,0,9.15,3.05,0,1,1,1,1,4,0.9324324324324325,70.6,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.15621754083811115,0,0.03283075881998613,0,0.21965648723555597,0,1.236835136339468,0,1.4544613550225052,0,0.22859299994348972,0,0.2453545748237028,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3094,1,4,414.0,1,0,518,1,0,2.74,68,59,12,20.0,1,0,1,0,1,0.007707129094412331,126.34146341463416,0.24390243902439027,0.24937655860349128,129.5,0.7506234413965087,0.518,470.9090909090909,3.8845262901198603,0.030828516377649325,0,0,0,1,0,0,0,0,1,0,41.1,13.700000000000001,0,0,0,1,1,9,1.1333333333333333,64.4,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.15621754083811115,0,0.09942677391638866,0,0.21965648723555597,0,0.5275342300738254,0,0.5488175312885656,0,0.17309579189700033,0,0.6302416646695007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,1,5,905.0,1,0,702,1,0,3.29,81,79,4,31.94,1,0,1,0,1,0.007112375533428165,137.64705882352942,0.19607843137254904,0.1996007984031936,140.4,0.8003992015968064,0.702,638.1818181818181,3.658614342155487,0.03556187766714083,0,0,0,1,0,0,0,0,1,0,49.35,16.45,0,0,0,0,1,2,1.0125,80.2,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.014904147105756941,0,0.21965648723555597,0,0.278091490622954,0,1.0660961169557432,0,0.8945594965013621,0,0.6206101060350757,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3096,2,2,497.5,2,0,626,1,0,1.19,62,67,12,20.46,1,0,1,0,1,0.003189792663476874,298.0952380952381,0.9523809523809523,0.9950248756218907,156.5,0.004975124378109319,1.252,298.0952380952381,5.862802197890513,0.006379585326953748,0,0,1,0,0,0,1,1,0,0,17.849999999999998,5.949999999999999,0,0,1,1,1,5,0.9117647058823529,64.0,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.07998353174663478,0,1.7207718452340204,0,0.05466695923006353,0,0.9089675737734813,0,0.15988745638193588,0,0.12990095638767016,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,2,2,211.0,1,1,692,1,1,3.64,40,85,8,20.0,1,1,1,1,1,0.002886002886002886,329.5238095238095,0.47619047619047616,0.9950248756218907,173.0,0.004975124378109319,0.692,629.090909090909,5.9539020878055595,0.005772005772005772,0,0,0,0,0,0,1,1,0,0,54.6,18.2,0,0,0,0,1,45,0.46511627906976744,58.0,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.1466959734428562,0,0.21965648723555597,0,0.23430748406334648,0,1.3952733987439474,0,1.380826033404702,0,0.9958656372464486,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3098,4,5,181.25,1,0,722,1,0,2.16,79,65,12,31.29,1,0,1,0,1,0.006915629322268326,141.56862745098042,0.19607843137254904,0.7984031936127745,36.1,0.20159680638722555,0.722,656.3636363636363,3.6742706458222876,0.034578146611341634,0,0,0,1,0,0,0,0,1,0,32.400000000000006,10.8,0,0,0,1,1,14,1.196969696969697,73.4,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.431990034392892,0,0.3828353951112034,0,0.1536233561320799,0,0.21965648723555597,0,0.3656595037421692,0,0.0033237500395416055,0,0.7835650804083835,0,0.2549861334581278,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,4,5,111.25,1,0,797,1,0,0.34,64,44,12,38.12,1,0,1,0,1,0.006265664160401002,156.27450980392157,0.19607843137254904,0.7984031936127745,39.85,0.20159680638722555,0.797,724.5454545454545,3.7293558160061893,0.03132832080200501,0,0,0,1,0,0,0,0,1,0,5.1000000000000005,1.7000000000000002,1,1,1,1,1,20,1.4222222222222223,56.0,0,0,0,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.431990034392892,0,0.3828353951112034,0,0.16992308010672386,0,0.21965648723555597,0,0.694039552939226,0,1.7083981152591197,0,0.04889304028895715,0,1.568380492697933,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3100,2,2,1150.0,2,1,401,1,0,3.87,64,45,12,32.08,1,1,1,0,1,0.004975124378109453,190.95238095238093,0.9523809523809523,0.9950248756218907,100.25,0.004975124378109319,0.802,190.95238095238093,5.458205911649461,0.009950248756218905,0,0,1,0,0,0,1,0,0,0,58.050000000000004,19.35,0,0,0,0,1,19,1.391304347826087,56.4,0,0,0,3,1,2,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.07195318101701086,0,1.7207718452340204,0,1.039807106821234,0,1.6115898982047672,0,0.04889304028895715,0,1.5058379041627041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3101,2,2,211.0,1,1,616,1,1,1.23,91,71,8,26.38,1,1,1,1,1,0.0032414910858995136,293.3333333333333,0.47619047619047616,0.9950248756218907,154.0,0.004975124378109319,0.616,560.0,5.848167811498364,0.006482982171799027,0,0,0,0,0,0,1,1,0,0,18.45,6.15,0,0,1,1,1,20,1.2638888888888888,83.0,0,0,1,4,0,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.5267882839871795,0,1.2343234127367404,0,0.1466959734428562,0,0.21965648723555597,0,0.09845096578967111,0,0.8713473129976865,0,1.4495315769662558,0,0.12026939775324513,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3102,1,5,800.0,1,0,556,1,0,1.87,45,54,8,23.1,1,0,1,0,1,0.008976660682226212,109.01960784313727,0.19607843137254904,0.1996007984031936,111.2,0.8003992015968064,0.556,505.45454545454544,3.5286908474669536,0.04488330341113106,0,0,0,1,0,0,0,0,1,0,28.05,9.350000000000001,0,0,1,1,1,9,0.8181818181818182,48.6,0,0,1,2,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.009545438856209024,0,0.21965648723555597,0,0.3611550051473166,0,0.26942314058497036,0,1.1033399931722552,0,0.9429546073456448,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3103,1,5,415.0,1,1,432,1,1,3.72,46,62,12,20.0,1,1,1,1,1,0.011547344110854504,84.70588235294119,0.19607843137254904,0.1996007984031936,86.4,0.8003992015968064,0.432,392.7272727272727,3.388143237003765,0.057736720554272515,0,0,0,1,0,0,0,0,1,0,55.800000000000004,18.6,0,0,0,0,1,16,0.7301587301587301,52.4,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.09919392071675089,0,0.21965648723555597,0,0.9040766864864505,0,1.470513920295537,0,1.047842785125766,0,0.44261389906381426,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,1,5,600.0,1,0,462,1,1,1.32,89,85,8,20.0,1,0,1,1,1,0.01079913606911447,90.58823529411765,0.19607843137254904,0.1996007984031936,92.4,0.8003992015968064,0.462,419.99999999999994,3.425530691756609,0.05399568034557235,0,0,0,1,0,0,0,0,1,0,19.8,6.6000000000000005,0,0,1,1,1,4,1.0348837209302326,87.4,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.05611607878376324,0,0.21965648723555597,0,0.7727246668076277,0,0.7867017262521483,0,1.3385371608732772,0,0.9958656372464486,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3105,1,5,415.0,1,0,438,1,1,2.91,66,54,4,23.69,1,0,1,1,1,0.011389521640091117,85.88235294117648,0.19607843137254904,0.1996007984031936,87.6,0.8003992015968064,0.438,398.18181818181813,3.3958237796820803,0.05694760820045558,0,0,0,1,0,0,0,0,1,0,43.650000000000006,14.55,0,0,0,1,1,12,1.2,61.2,0,0,0,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.09919392071675089,0,0.21965648723555597,0,0.8778062825506859,0,0.7087036395856932,0,0.06210137580402159,0,0.9429546073456448,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3106,3,5,286.6666666666667,1,1,549,1,1,3.53,82,88,4,20.0,1,1,1,1,1,0.00909090909090909,107.64705882352942,0.19607843137254904,0.5988023952095809,36.6,0.4011976047904191,0.549,499.09090909090907,3.5216324437481683,0.045454545454545456,0,0,0,1,0,0,0,0,1,0,52.949999999999996,17.65,0,0,0,0,1,6,0.9213483146067416,84.4,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1.4793891591900357,0,0.3828353951112034,0,0.1290767480035982,0,0.21965648723555597,0,0.3918038097390419,0,1.2918176816105116,0,0.9500567045478515,0,1.1834934028521351,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3107,3,5,145.0,1,1,485,1,1,1.86,56,45,12,22.38,1,1,1,1,1,0.0102880658436214,95.09803921568628,0.19607843137254904,0.5988023952095809,32.333333333333336,0.4011976047904191,0.485,440.9090909090909,3.4525887710618335,0.051440329218107,0,0,0,1,0,0,0,0,1,0,27.900000000000002,9.3,0,0,1,1,1,11,1.2173913043478262,51.6,0,0,0,4,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1.4793891591900357,0,0.3828353951112034,0,0.1620642846189491,0,0.21965648723555597,0,0.6720214517205304,0,0.2788282057789191,0,0.4928707046608721,0,1.5058379041627041,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3108,1,5,1175.0,1,0,492,1,1,1.31,57,68,8,38.56,1,0,1,1,1,0.010141987829614604,96.47058823529413,0.19607843137254904,0.1996007984031936,98.4,0.8003992015968064,0.492,447.27272727272725,3.4605700600617224,0.05070993914807302,0,0,0,1,0,0,0,0,1,0,19.650000000000002,6.550000000000001,0,0,1,1,1,11,0.8260869565217391,61.4,0,0,1,3,1,3,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0.42581259121567683,0,0.3828353951112034,0,0.07777451100795513,0,0.21965648723555597,0,0.641372647128805,0,0.796106791446097,0,0.43737349661438274,0,0.06735836785244133,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
